Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Decay Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c), Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c), Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), Event type, tipo de decaimento
20.896291095614508, 0.8491264177515649, 0.040635269381836404, 0.09146341369447157, 3.141592653589793, 251.69656008585966, 4.081958496010539, 0.15482385423827044, 0.037928816373215456, 16.8261809820154, 0.97450606478829, 0.05791605747197698, 2348.4500490612204, -229.88041959569787, 270.9952896488789, 2, 1
28.245064557057475, 0.2359966672628457, 0.008355324052671646, 0.07110793196212624, 3.141592653589793, 146.33302277737542, 23.808375107187576, 0.28074927060174076, 0.011792038278033707, 4.443168062746136, 0.2793549724993661, 0.06287292502879319, 848.5851928715026, -69.62539443212486, -38.945343312004404, 2, 1
55.51808091081264, 1.9239461965658546, 0.03465440744712681, 0.06892855988660004, 3.1415926325163688, 246.78001340291075, 9.396043158089077, 0.7220882513331734, 0.0768502484699132, 46.2491071066546, 1.4945553716242737, 0.03231533461127573, 681.847198457436, -71.44657994478801, 110.16134436049545, 2, 1
39.51286475611676, 0.9129039343388935, 0.023103967276823987, 0.025830953199289956, 3.141592653589793, 118.91179392712029, 33.772719904511575, 0.8087565702208291, 0.02394703691344653, 5.7409367019847695, 0.16930143125424282, 0.02949021040341928, 1659.8510778140403, 92.38407993034932, 14.934588444826995, 2, 1
10.42380288313692, 0.42066704630832225, 0.04035638922037323, 0.024299759687373048, 3.141592653589793, 281.859415404018, 5.740936717899847, 0.16930143172358175, 0.029490210403419273, 4.682681775357499, 0.2515661950530436, 0.05372267583437011, 1654.3705938213595, 91.67601446017532, 14.541488961494109, 2, 1
84.09534562552483, 1.4479994936415281, 0.017218545008298624, 0.023227363136877732, 3.141592653589793, 115.27491595797409, 44.10523869708194, 0.3975493153392946, 0.009013652960132307, 40.01136249363622, 1.1425267342664673, 0.02855505694034252, -921.3905594266517, -4.601259849433369, 42.495837546729256, 2, 1
5.966406151521285, 0.2750417400353522, 0.046098393748341016, 0.17706623377347674, 3.141592653589793, 230.05741251869594, 1.9094824247309898, 0.18972444057707105, 0.09935909234870263, 4.077824432937819, 0.3749024686468399, 0.09193688321121418, -593.7611635359423, 44.5378012455495, 74.38304417267274, 2, 1
14.797178881878196, 0.3290960654984545, 0.022240460031303113, 0.09656447936306817, 3.141592653589793, 147.83438442942935, 11.369538596754827, 0.49877623359660034, 0.04386952287922788, 3.438212854174393, 0.18583544167006436, 0.05405001073288362, -1321.677742627141, 85.1874189383385, -10.480310003232564, 2, 1
34.21460825486676, 0.16005110856692353, 0.004677858865859074, 0.06192291438899266, 3.141592638688632, 96.00055457966516, 8.401631408139083, 0.4316795709459034, 0.05138044624615568, 25.824006422924864, 0.2716704810033519, 0.010520074869644572, -1577.0043730255934, -101.33802956987455, -61.04598380539695, 2, 1
16.256131332175748, 0.7645231532022585, 0.04702983370274811, 0.062234576868375635, 3.141592653589793, 168.2443574570699, 13.721151415302822, 0.7757133837317712, 0.05653413188536346, 2.540132396970035, 0.03207881701154718, 0.012628797242935839, -1907.1019464282626, 22.334986587577497, 87.8978848552883, 2, 1
8.904677735485116, 0.3568614635284162, 0.04007573032164031, 0.18049220762271417, 3.141592638688632, 550.659583642581, 0.7243145296867675, 0.09552314293690696, 0.13188074934547606, 8.191239934934364, 0.43644234584949393, 0.05328159708619146, 1961.252269077116, -42.148766739758386, 197.79755400885705, 2, 1
61.76685990580179, 0.5852276075664933, 0.0094747832164206, 0.02308618371108874, 3.141592653589793, 97.44541525594838, 44.073498080937156, 0.6918896269554285, 0.015698541234118363, 17.72231276998584, 0.1593597149384152, 0.008992038285674749, 1364.8609438230978, 28.486430194881784, -35.0802480272664, 2, 1
40.51926938306678, 1.4713286004978026, 0.03631182454421744, 0.04425466478629636, 3.1415926325163688, 285.3398454289688, 32.15122271207843, 1.2975393319182635, 0.040357386825938965, 8.358760167598778, 0.3424462965005791, 0.04096855151174336, 1354.599481045283, 28.397642804840213, -35.00672527049311, 2, 1
51.17281897547307, 1.4109193137615876, 0.027571655070201147, 0.037691062133565004, 3.141592653589793, 42.67073196210876, 16.498588759470156, 0.6145772273520715, 0.03725029069527571, 34.59292932867645, 1.049345229013159, 0.030334095706179037, 78.98716134447339, -13.597583850569306, -217.68186945724344, 2, 1
21.87044585678757, 0.29563955306315204, 0.013517765252663986, 0.1366891023751758, 3.141592653589793, 49.87749248061453, 2.834436660173163, 0.35794614102957656, 0.12628475564795605, 19.35751476325242, 0.4026531085859997, 0.020800867958028435, 46.50040011885703, 35.16866898050019, 34.10888259339359, 2, 1
19.655304410421586, 0.9134070634938803, 0.04647127535758622, 0.06960046947130696, 3.141592653589793, 277.6134531976752, 8.405980472323378, 0.667483140214627, 0.07940574480422714, 11.262728536507767, 0.3781258264616456, 0.03357319900199699, -1746.2167161995953, -38.99278769851477, -14.630268895740155, 2, 1
12.87306278359253, 0.24952020043237957, 0.01938312619358989, 0.1485672050826737, 3.141592653589793, 76.79075759393952, 4.7041924971846205, 0.3609925897991632, 0.07673848168739081, 8.189391156814143, 0.5951971276414888, 0.07267904490631681, -530.4913485739066, -138.75298558276404, 152.1914364219774, 2, 1
65.32774755611531, 0.29612837972843126, 0.004532964793774077, 0.009624555889294327, 3.141592653589793, 30.018252606399084, 38.59487528354351, 0.236294865112454, 0.006122441473809035, 26.67438792837516, 0.19020798097856306, 0.007130734601644873, -1860.026812644073, 2.856261399090846, 5.726045254650747, 2, 1
82.55903326301383, 0.9803089002019206, 0.011874035601638952, 0.0241504778487254, 3.141592653589793, 83.38404486672974, 54.39051104670024, 0.7570222956543048, 0.013918278778522928, 28.172177063728945, 0.5796899452152463, 0.0205766825866498, 1714.6682928997486, 9.902860197440388, 107.8119279645998, 2, 1
27.70084922367381, 0.5418996487043682, 0.01956256446611925, 0.026430582843237804, 3.141592653589793, 31.782804549687054, 17.26775246393198, 0.17986485544245231, 0.010416228505599964, 10.436562191608573, 0.3721426849644402, 0.0356575928099828, -2060.702422367465, 8.066080453400511, 68.95059774899622, 2, 1
17.581098752385824, 0.3202561989619486, 0.018215937665357156, 0.11490136982235481, 3.141592638688632, 143.96879782051704, 10.436562161038552, 0.37214268387438676, 0.0356575928099828, 7.172857721827222, 0.5903393434762154, 0.08230183371402935, -2050.8244266050833, 7.613593055555129, 69.08559716826443, 2, 1
68.40456425860049, 0.28726734562231215, 0.004199534764029933, 0.09149137785429892, 3.141592653589793, 82.80000324173292, 7.172857710256083, 0.5903393425238894, 0.08230183371402934, 61.263268005280196, 0.6192635749648209, 0.010108236062618263, -2046.9363455298928, 7.428059590754799, 68.87419573442332, 2, 1
29.19525417819697, 0.1298024686151009, 0.004446012623244686, 0.05233164295915471, 3.141592653589793, 231.0716784217975, 19.19139909364256, 0.25917912529450926, 0.013504962511063942, 10.01389446956601, 0.3887314413634098, 0.038819206907445766, -1915.6611054275395, 10.054417434133745, 215.29714091157518, 2, 1
20.30894281417281, 0.6444029108221128, 0.03173000764827647, 0.01752192668087197, 3.141592653589793, 99.29904901054311, 12.904736494134067, 0.39251402952181186, 0.030416276202170554, 7.486481316523395, 0.2574541305076424, 0.03438920363554718, 1755.8302881491172, 190.49525281660345, 91.0946951579933, 2, 1
16.86297409183712, 0.5760226442979206, 0.034159018519559756, 0.11395360206839664, 3.141592653589793, 363.54964195297447, 7.948772635234518, 0.27335196080574475, 0.03438920363554717, 9.222277033397386, 0.7692033792790067, 0.08340709962338234, 1048.0731935578995, 189.72127634733903, 90.76725267812408, 2, 1
14.185360915197707, 0.4281326501097648, 0.030181301178673448, 0.0300421356528656, 3.141592653589793, 298.8427386799369, 7.205363332487457, 0.3222678740990126, 0.04472611015269348, 6.983490362180463, 0.10913000374305147, 0.01562685678411643, 762.3866938500857, 76.63790805866904, 390.7441510120856, 2, 1
13.36924156071191, 1.3690211200517204, 0.10240080664522157, 0.042995496392751444, 3.141592653589793, 1034.8280957371614, 4.225778564691168, 0.3092438404132441, 0.07318032302902851, 9.14610779803557, 1.0598910150144334, 0.11588437818785385, 1634.958603766611, 213.13237049505287, 31.21055175872405, 2, 1
8.629009575963405, 0.4767030111557081, 0.055244232488000866, 0.042179558409547874, 3.141592653589793, 131.7367224056889, 4.949406390974606, 0.18458041448810897, 0.03729344489163327, 3.6819006925066753, 0.29221374685555374, 0.07936491808436355, 595.0321206752022, -101.23758988386206, 294.66301648619384, 2, 1
4.504283014938329, 0.19020894586517376, 0.042228462384435235, 0.04160306812532079, 3.141592653589793, 456.3222876384302, 2.1631523962814225, 0.10187277911400931, 0.04709459180459694, 2.3421116275412737, 0.11013232449483702, 0.04702266245544107, -528.9131022173784, 66.95962473447868, -293.3699977616148, 2, 1
83.92599647834686, 1.447046191866811, 0.017241930421882483, 0.015377473676071948, 3.141592653589793, 86.5661337332338, 16.207053039061382, 0.10439900025178189, 0.006441578243753811, 67.80297172703867, 1.3632023199775039, 0.020105347675106133, 1977.8089679553411, -72.01069577860711, -117.2957662664767, 2, 1
48.42687464385487, 0.8277621366122689, 0.017093032385423777, 0.05282105574331751, 3.141592653589793, 37.59498073623417, 40.32129866464204, 0.8955351982116886, 0.02220997904010934, 8.1140840246367, 0.3259688415240435, 0.040173214935205016, 164.75624619850794, 83.62325916555754, 76.96158761150008, 2, 1
76.21888524446031, 0.41525029569001853, 0.005448128693540549, 0.04053031406708836, 3.141592653589793, 105.08041634962972, 8.114084024418533, 0.3259688415152789, 0.040173214935204996, 68.07979920067471, 0.26984246288207536, 0.003963620134757992, 164.83194495185572, 83.64795369731011, 76.84420794123119, 2, 1
11.559943250628221, 0.44660002021357914, 0.03863340939751662, 0.0283539668147296, 3.141592653589793, 642.1305894329504, 6.362450195127579, 0.2622233757813602, 0.04121421272298103, 5.198772952822528, 0.21336235088675898, 0.04104090577198988, 2251.918852466503, -118.72017877647285, -260.4228270215641, 2, 1
9.022717314442216, 0.3575280901453592, 0.039625323246366334, 0.05962398207157515, 3.1415926325163688, 13.041042033906484, 2.1157231743286555, 0.1455720365289298, 0.06880485986788965, 6.9108028659301874, 0.2613494048394854, 0.03781751699616858, -1824.6397008089104, -19.175964409509774, -204.23012636366335, 2, 1
33.03407087387869, 1.2012764811969447, 0.03636477277606255, 0.010185981681909975, 3.141592653589793, 191.94479440768404, 20.984735013625453, 0.7626822219034634, 0.03634462009685857, 12.050064840931944, 0.4493812390948404, 0.03729284821508774, -1067.6830750172628, 61.563984793468784, -26.156743254665066, 2, 1
8.272832951966699, 0.7490823270457642, 0.09054725647127747, 0.040068957714229, 3.141592653589793, 702.1653308578917, 6.801981771830002, 0.6233302353641342, 0.0916395039377522, 1.4731714793269663, 0.13538277331041995, 0.09189885577493732, -874.9684875574696, 34.396309851309816, 128.54129101311005, 2, 1
11.367181398424764, 0.24276477390713488, 0.021356637621774616, 0.07900623166659104, 3.141592653589793, 389.81460616295124, 5.268061816396164, 0.11401630798481781, 0.02164293282018004, 6.1083952585642365, 0.3525447218217381, 0.057714785454895876, 337.8626802116976, 149.03230698990632, -173.14137729357788, 2, 1
73.91447782311165, 1.435825678201076, 0.01942549985453757, 0.010635381313190022, 3.141592653589793, 89.3524256086591, 27.303194156852467, 0.6776339549601749, 0.024818852734492403, 46.599256542484575, 0.7786969050784226, 0.01671050061428521, 2202.496647324926, -102.45938438896069, -2.022219177690812, 2, 1
59.13667250725349, 1.1631318822569099, 0.019668537862258723, 0.04429941302020531, 3.141592653589793, 83.23258522551795, 46.599256602702496, 0.7785030195434004, 0.01670633989251776, 12.552957688979577, 0.6061849016267709, 0.04829020511707367, 2185.6389343805718, -102.32624693736228, -1.9434644613688101, 2, 1
14.410773042739233, 0.46048847742949417, 0.031954460462584836, 0.13035999481063731, 3.141592653589793, 224.82490687297232, 12.55295768701425, 0.606195242784997, 0.04829102892715812, 1.8716902602984866, 0.15633343447168374, 0.08352527006618743, 2186.2618966807236, -102.34208832606527, -1.9507827616818887, 2, 1
14.246887561001007, 0.3450285231712091, 0.024217817519363288, 0.005367991105861816, 3.141592653589793, 213.1351272798383, 1.489408279346588, 0.04308254498357759, 0.02892594702271841, 12.758132205786914, 0.30257989381314765, 0.023716629435451494, 2276.505446329403, 42.0439114127474, -8.866513705246106, 2, 1
15.725631932038992, 0.8464031418802613, 0.053823156076533984, 0.06955125295524453, 3.141592653589793, 685.9515603234436, 13.422771776174464, 0.5984625154033258, 0.04458561356646188, 2.3064250845722643, 0.2554023256404296, 0.11073514910535018, 1616.2747078008401, 141.80917151973495, 219.44710025282254, 2, 1
4.583012396715344, 0.03460977696774879, 0.007551752858568243, 0.2192644137679944, 3.141592653589793, 246.80582838581955, 2.30642510414937, 0.2554023278083033, 0.11073514910535018, 2.3037771608299207, 0.25016993014843175, 0.10859120161531147, 1608.703561376123, 142.1935840579611, 219.94948984843361, 2, 1
16.472512766668267, 2.415097125582687, 0.14661376559801964, 0.04755786874488864, 3.1415926325163688, 1054.2371924579784, 2.303777159500627, 0.25016993000408216, 0.10859120161531147, 14.168396899527513, 2.1664051935140565, 0.15290404474667854, 1609.274405366039, 141.41722124859535, 219.5644009458642, 2, 1
7.630268038070164, 0.28246344042476546, 0.037018809695210354, 0.11841527030260822, 3.141592653589793, 358.0662053599073, 3.5266069945916882, 0.11594617730492272, 0.03287754418985011, 4.118879977263106, 0.36981079936671757, 0.0897843106398181, 367.9078277665702, 96.44851532081259, -89.87462428553529, 2, 1
21.972823660807745, 0.4683063580061738, 0.021312980308556228, 0.020656915805655915, 3.141592638688632, 129.36889346201036, 12.714796454315904, 0.32098264501168355, 0.02524481191381789, 9.258391330178807, 0.19648930195562136, 0.021222833962001753, -279.51243259377804, 31.06399226322377, 125.90701918500456, 2, 1
29.74337039423794, 0.5647945635036709, 0.018988922775647718, 0.19173554170337087, 3.141592653589793, 301.92397413541806, 27.963689243530798, 0.8440290082727567, 0.030183034896513767, 1.8135006071375335, 0.2931348905939339, 0.16164035977722885, 2398.3932042277206, 128.53067698013822, -464.8771671351229, 2, 1
5.08522315803927, 0.284515433208228, 0.05594944889654159, 0.16548281925695693, 3.141592653589793, 969.0884646620458, 1.8135005733543192, 0.2927603117026764, 0.16143381259658268, 3.2875740681144503, 0.03513889094564191, 0.010688395217144236, 2411.7142219793786, 129.22092951843675, -462.8649781652395, 2, 1
21.55875870478953, 0.14741896528869905, 0.0068380080368888865, 0.04145035980819096, 3.141592638688632, 155.708395164592, 16.994528661876096, 0.12134260726076819, 0.007140098420792135, 4.577035167734002, 0.17026823575133362, 0.037200552215907484, 2165.0063239744873, 116.43520078234393, -172.058965504966, 2, 1
45.51808341463572, 1.0558086483660354, 0.023195366965441135, 0.03246893617789845, 3.1415926325163688, 233.67047624347856, 29.25680627242109, 0.5504673873806247, 0.018815019734383053, 16.276961232744387, 0.6394918490318283, 0.03928815949658721, 2240.811618648078, -19.623847392319224, -107.27608519836753, 2, 1
2.7264223112010417, 0.12584104345858352, 0.04615610829679138, 0.1857328296212614, 3.141592638688632, 120.59911507425934, 0.8350148499051246, 0.11189000583890533, 0.1339976239364107, 1.668904846614333, 0.122192619161149, 0.07321724747162081, 1925.2768645934361, 222.17717635276725, 296.68607648857915, 2, 1
34.78462995840469, 0.6197096560722445, 0.0178156173233204, 0.04968548342396565, 3.141592653589793, 83.4955061653844, 12.416586576142304, 0.2208575719620517, 0.01778730173608387, 22.374367258972445, 0.7744066350847221, 0.034611331177384415, -2226.0442235007063, -14.44698082878686, 17.552296820301198, 2, 1
23.67800786219185, 0.7611606581137156, 0.03214631326012473, 0.04741424925452915, 3.141592653589793, 158.14699605425338, 22.374367487097913, 0.7744066429804481, 0.034611331177384415, 1.3042159245652778, 0.023740891017540042, 0.01820319056865785, -2294.2326562598987, -15.64223230610674, 16.087522524110607, 2, 1
9.605681286328338, 0.8054995285794099, 0.0838565745176106, 0.04266969118320949, 3.141592638688632, 560.8728363449104, 2.807970802561317, 0.26166921915336183, 0.09318801282216958, 6.800711712877307, 0.5643426158236794, 0.08298287585916683, 1832.592056296709, 103.46124007935502, 243.66012963686094, 2, 1
46.13639275122314, 1.0943885313889252, 0.02372072167172002, 0.0974652511908666, 3.141592653589793, 167.6847359822106, 6.800711727169704, 0.5643426170097035, 0.08298287585916682, 39.341546812848286, 1.157660325671062, 0.029425897542314977, 1827.803812573761, 103.44555351197536, 242.73357878865977, 2, 1
76.77991604752008, 0.17021742169856882, 0.002216952433149563, 0.004594122958946602, 3.141592653589793, 10.621803187574956, 69.4746792784606, 0.15047000802432495, 0.0021658251551076326, 7.486028072790061, 0.03942380133446353, 0.0052663175920699135, 1823.3699464358747, -22.263715658765413, -13.888117782732623, 2, 1
27.758234351500295, 1.194500481696799, 0.04303229328533419, 0.040629022020910704, 3.141592653589793, 331.73128158886755, 12.86563346879604, 0.5944293581793937, 0.04620288302329665, 14.899633598691473, 0.7255485622998832, 0.04869573184427856, 2056.9185569852198, 43.073119115518224, 73.92870121493598, 2, 1
23.43507898881459, 1.8299426124321492, 0.07808561743297597, 0.03639564090369689, 3.141592653589793, 544.9492726380005, 9.84771116470676, 0.6966420731401606, 0.07074152170880661, 13.592575029464916, 1.1724032860306604, 0.08625321423565561, -629.1634122424879, -95.14493071879961, 92.69487905370814, 2, 1
13.722897062105643, 0.2440525016679361, 0.017784327942083147, 0.1615812895103117, 3.141592638688632, 308.9929178504079, 11.128971055890945, 0.4912155513015192, 0.044138451689251366, 2.6207805567223423, 0.3145076991308119, 0.1200053542537527, 1297.7367895836294, -125.31430290620179, -159.7574894119749, 2, 1
24.295417683786948, 2.2171250529137065, 0.09125692267448687, 0.14517752685709565, 3.1415926325163688, 646.1897063968205, 2.6207805683336467, 0.31450770052423055, 0.12000535425375268, 21.704294287862833, 2.150413447794138, 0.09907778706247371, 1293.46183326958, -126.12764637906069, -156.34781456245491, 2, 1
2.4364440289111133, 0.23592781798094437, 0.09683284950583673, 0.33321691598473946, 3.141592653589793, 1083.1517344205683, 0.9912757747851412, 0.2864599246349074, 0.28898106048944605, 1.4665830254690395, 0.07010966457095402, 0.04780477024035629, 1308.0315297637687, -59.093250496206245, -271.3916659776952, 2, 1
11.68981405179486, 0.1828776419549929, 0.015644187422032926, 0.04418303255184801, 3.141592653589793, 91.384874646603, 5.319804684423122, 0.1547360278795486, 0.029086787402670993, 6.373570534405202, 0.1600612438429034, 0.02511327724057905, -576.0809120405885, -113.54559254887093, -21.57041577998893, 2, 1
15.51122091861887, 0.8147135540952041, 0.052524140966702625, 0.06828558384611715, 3.141592653589793, 234.3696316709308, 4.904356534783812, 0.06771866794609133, 0.013807859902884573, 10.61434264443566, 0.7808686847218832, 0.07356731461191682, -2336.8414620668104, -11.455120912360242, -23.812008754184784, 2, 1
5.0267148422202235, 0.22432327352013182, 0.04462621822825574, 0.06511109154466126, 3.141592653589793, 351.0227348412846, 1.70125781365365, 0.029629459860894967, 0.017416207951023156, 3.3279978548800577, 0.21789426365345965, 0.06547307815536818, -855.820733779321, -76.4326469929436, 38.2953663268682, 2, 1
19.105067509447586, 0.3834215092358102, 0.020069099941479172, 0.07398754740805927, 3.1415926325163688, 314.725596825616, 5.724227631104831, 0.3803305943882212, 0.06644225542701099, 13.391700577676461, 0.24097568456627796, 0.01799440505472298, 1544.780074654306, 209.8740306987456, 96.36578863929141, 2, 1
22.256949247584075, 0.27008930828604444, 0.01213505522619466, 0.01895611511783318, 3.141592653589793, 329.2082815170591, 13.391700642177346, 0.240975685726933, 0.01799440505472298, 8.867976800787961, 0.08765793841267268, 0.009884773086560609, 1524.4847360016518, 210.095265814597, 96.35812756852138, 2, 1
14.712845299626695, 0.3970955048781214, 0.02698971523123381, 0.05666366726266466, 3.141592653589793, 471.3379388504187, 5.701083337656358, 0.200109701742086, 0.03510029408276437, 9.014732517042177, 0.36717176822885284, 0.040730190001169946, 990.3497276702649, 105.80466311541691, -239.1753890809178, 2, 1
7.751901178216477, 0.074032790579493, 0.009550275329558076, 0.044187880914294486, 3.141592653589793, 148.96553955612654, 4.395391617683844, 0.10891319341354382, 0.02477895097568934, 3.3583850014696623, 0.07613666439916225, 0.022670618278084288, -22.56923381246614, 80.14753737484195, 25.2387872070235, 2, 1
14.497403546428524, 0.08481281903160738, 0.005850207505088127, 0.032194329934626446, 3.141592653589793, 121.08331808292046, 3.3583850900848122, 0.07613666640812249, 0.022670618278084285, 11.140613876070509, 0.1267684864751399, 0.011378949839329086, -55.266131342517895, 81.23366017993209, 25.004470282921883, 2, 1
20.063314821879747, 0.19132377939309816, 0.00953600046112285, 0.03851674032344572, 3.141592653589793, 146.13299926662575, 11.140613833714303, 0.1267684859931708, 0.01137894983932909, 8.927049514382578, 0.26279547708257184, 0.029438111288525498, -41.67602667906247, 81.5193424214331, 25.071915647368716, 2, 1
147.44782092501492, 1.3569065793201533, 0.009202622126306043, 0.03587425570606897, 3.141592653589793, 15.767787391908664, 111.49351859835767, 1.667780093269682, 0.01495853852525423, 35.94355915010095, 0.8990462934033673, 0.025012723132089777, 2334.784195158511, 67.53129362903006, -50.06456221281549, 2, 1
7.884407930019644, 0.7874979822119473, 0.09988042085107908, 0.12870076245535236, 3.141592638688632, 751.3383286067439, 0.8279061233813816, 0.14512526921875007, 0.17529193844589666, 7.062711173968455, 0.6794135092394253, 0.09619726653180846, 2413.923305529344, -36.2970642059306, 223.79599886115687, 2, 1
15.96034187778876, 0.784538965532274, 0.04915552383148378, 0.19326306535925866, 3.141592653589793, 606.3532470131065, 7.0627111788587245, 0.6793569450168938, 0.09618925761122123, 8.965399940004737, 1.037539703342207, 0.11572709642461959, 2412.2811230323714, -36.31228575589186, 223.58913645331054, 2, 1
12.209048735840843, 0.22969901124173456, 0.01881383359273773, 0.3562650743782617, 3.141592653589793, 401.88801581816944, 8.965399941498776, 1.0375204174185737, 0.1157249452549384, 3.39791036894157, 0.8086683471855068, 0.23798989949149318, 2411.7839702520523, -36.41733441309647, 223.58927532058777, 2, 1
